District,SQLTable,Category,Report,FileName,GitHubPath,RawURL
JD12,Ex_Case Resolution_Plea Differences by Defendant Race_Ethnicity,3. Case Resolution,Plea Differences by Defendant Race Ethnicity,JD12 - Plea Differences by Defendant Race Ethnicity.csv,JD12/3. Case Resolution/JD12 - Plea Differences by Defendant Race Ethnicity.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD12/3.%20Case%20Resolution/JD12%20-%20Plea%20Differences%20by%20Defendant%20Race%20Ethnicity.csv
JD12,Ex_Case Resolution_Time to Felony Resolution,3. Case Resolution,Time to Felony Resolution,JD12 - Time to Felony Resolution.csv,JD12/3. Case Resolution/JD12 - Time to Felony Resolution.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD12/3.%20Case%20Resolution/JD12%20-%20Time%20to%20Felony%20Resolution.csv
JD12,Ex_Sentencing_Community Corrections as an Alternative to Prison for Felonies,5. Sentencing,Community Corrections as an Alternative to Prison for Felonies,JD12 - Community Corrections as an Alternative to Prison for Felonies.csv,JD12/5. Sentencing/JD12 - Community Corrections as an Alternative to Prison for Felonies.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD12/5.%20Sentencing/JD12%20-%20Community%20Corrections%20as%20an%20Alternative%20to%20Prison%20for%20Felonies.csv
JD12,Ex_Sentencing_Felony Incarceration Differences by Defendant Race_Ethnicity,5. Sentencing,Felony Incarceration Differences by Defendant Race Ethnicity,JD12 - Felony Incarceration Differences by Defendant Race Ethnicity.csv,JD12/5. Sentencing/JD12 - Felony Incarceration Differences by Defendant Race Ethnicity.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD12/5.%20Sentencing/JD12%20-%20Felony%20Incarceration%20Differences%20by%20Defendant%20Race%20Ethnicity.csv
JD12,Ex_Sentencing_Felony Incarceration Differences by Defense Attorney Type,5. Sentencing,Felony Incarceration Differences by Defense Attorney Type,JD12 - Felony Incarceration Differences by Defense Attorney Type.csv,JD12/5. Sentencing/JD12 - Felony Incarceration Differences by Defense Attorney Type.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD12/5.%20Sentencing/JD12%20-%20Felony%20Incarceration%20Differences%20by%20Defense%20Attorney%20Type.csv
JD12,Ex_Sentencing_Felony Incarceration Differences by Median Household Income,5. Sentencing,Felony Incarceration Differences by Median Household Income,JD12 - Felony Incarceration Differences by Median Household Income.csv,JD12/5. Sentencing/JD12 - Felony Incarceration Differences by Median Household Income.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD12/5.%20Sentencing/JD12%20-%20Felony%20Incarceration%20Differences%20by%20Median%20Household%20Income.csv
JD12,Ex_Sentencing_Felony Sentences Imposed by Sentence Type,5. Sentencing,Felony Sentences Imposed by Sentence Type,JD12 - Felony Sentences Imposed by Sentence Type.csv,JD12/5. Sentencing/JD12 - Felony Sentences Imposed by Sentence Type.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD12/5.%20Sentencing/JD12%20-%20Felony%20Sentences%20Imposed%20by%20Sentence%20Type.csv
JD12,Ex_Sentencing_Incarceration for Serious Offenses,5. Sentencing,Incarceration for Serious Offenses,JD12 - Incarceration for Serious Offenses.csv,JD12/5. Sentencing/JD12 - Incarceration for Serious Offenses.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD12/5.%20Sentencing/JD12%20-%20Incarceration%20for%20Serious%20Offenses.csv
JD12,Ex_Sentencing_Misdemeanor Sentences Imposed by Sentence Type,5. Sentencing,Misdemeanor Sentences Imposed by Sentence Type,JD12 - Misdemeanor Sentences Imposed by Sentence Type.csv,JD12/5. Sentencing/JD12 - Misdemeanor Sentences Imposed by Sentence Type.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD12/5.%20Sentencing/JD12%20-%20Misdemeanor%20Sentences%20Imposed%20by%20Sentence%20Type.csv
JD12,Ex_Sentencing_Pretrial Detention Differences by Defendant Race_Ethnicity,5. Sentencing,Pretrial Detention Differences by Defendant Race Ethnicity,JD12 - Pretrial Detention Differences by Defendant Race Ethnicity.csv,JD12/5. Sentencing/JD12 - Pretrial Detention Differences by Defendant Race Ethnicity.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD12/5.%20Sentencing/JD12%20-%20Pretrial%20Detention%20Differences%20by%20Defendant%20Race%20Ethnicity.csv
JD12,Ex_Sentencing_Recidivism After Non-Incarcerative Sentences,5. Sentencing,Recidivism After Non-Incarcerative Sentences,JD12 - Recidivism After Non-Incarcerative Sentences.csv,JD12/5. Sentencing/JD12 - Recidivism After Non-Incarcerative Sentences.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD12/5.%20Sentencing/JD12%20-%20Recidivism%20After%20Non-Incarcerative%20Sentences.csv
JD12,Ex_Sentencing_Reducing Pretrial Detention for Non-Traffic Cases,5. Sentencing,Reducing Pretrial Detention for Non-Traffic Cases,JD12 - Reducing Pretrial Detention for Non-Traffic Cases.csv,JD12/5. Sentencing/JD12 - Reducing Pretrial Detention for Non-Traffic Cases.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD12/5.%20Sentencing/JD12%20-%20Reducing%20Pretrial%20Detention%20for%20Non-Traffic%20Cases.csv
JD12,Ex_Sentencing_Reserving Incarceration for Serious Offenses,5. Sentencing,Reserving Incarceration for Serious Offenses,JD12 - Reserving Incarceration for Serious Offenses.csv,JD12/5. Sentencing/JD12 - Reserving Incarceration for Serious Offenses.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD12/5.%20Sentencing/JD12%20-%20Reserving%20Incarceration%20for%20Serious%20Offenses.csv
JD12,Ex_Sentencing_Sentences Imposed,5. Sentencing,Sentences Imposed,JD12 - Sentences Imposed.csv,JD12/5. Sentencing/JD12 - Sentences Imposed.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD12/5.%20Sentencing/JD12%20-%20Sentences%20Imposed.csv
JD12,"Ex_Defendant Characteristics_District Population, by Race_Ethnicity 2022 Census",6. Defendant Characteristics,"District Population, by Race Ethnicity 2022 Census","JD12 - District Population, by Race Ethnicity 2022 Census.csv","JD12/6. Defendant Characteristics/JD12 - District Population, by Race Ethnicity 2022 Census.csv",https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD12/6.%20Defendant%20Characteristics/JD12%20-%20District%20Population%2C%20by%20Race%20Ethnicity%202022%20Census.csv
JD12,Ex_Defendant Characteristics_Escalation in Criminal Behavior,6. Defendant Characteristics,Escalation in Criminal Behavior,JD12 - Escalation in Criminal Behavior.csv,JD12/6. Defendant Characteristics/JD12 - Escalation in Criminal Behavior.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD12/6.%20Defendant%20Characteristics/JD12%20-%20Escalation%20in%20Criminal%20Behavior.csv
JD12,Ex_Defendant Characteristics_Number of Cases Filed by Defendant Age,6. Defendant Characteristics,Number of Cases Filed by Defendant Age,JD12 - Number of Cases Filed by Defendant Age.csv,JD12/6. Defendant Characteristics/JD12 - Number of Cases Filed by Defendant Age.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD12/6.%20Defendant%20Characteristics/JD12%20-%20Number%20of%20Cases%20Filed%20by%20Defendant%20Age.csv
JD12,Ex_Defendant Characteristics_Number of Cases Filed by Defendant Criminal History,6. Defendant Characteristics,Number of Cases Filed by Defendant Criminal History,JD12 - Number of Cases Filed by Defendant Criminal History.csv,JD12/6. Defendant Characteristics/JD12 - Number of Cases Filed by Defendant Criminal History.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD12/6.%20Defendant%20Characteristics/JD12%20-%20Number%20of%20Cases%20Filed%20by%20Defendant%20Criminal%20History.csv
JD12,Ex_Defendant Characteristics_Number of Cases Filed by Defendant Gender,6. Defendant Characteristics,Number of Cases Filed by Defendant Gender,JD12 - Number of Cases Filed by Defendant Gender.csv,JD12/6. Defendant Characteristics/JD12 - Number of Cases Filed by Defendant Gender.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD12/6.%20Defendant%20Characteristics/JD12%20-%20Number%20of%20Cases%20Filed%20by%20Defendant%20Gender.csv
JD12,Ex_Defendant Characteristics_Number of Cases Filed by Defendant Race_Ethnicity,6. Defendant Characteristics,Number of Cases Filed by Defendant Race Ethnicity,JD12 - Number of Cases Filed by Defendant Race Ethnicity.csv,JD12/6. Defendant Characteristics/JD12 - Number of Cases Filed by Defendant Race Ethnicity.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD12/6.%20Defendant%20Characteristics/JD12%20-%20Number%20of%20Cases%20Filed%20by%20Defendant%20Race%20Ethnicity.csv
JD12,Ex_Defendant Characteristics_Violent Recidivism,6. Defendant Characteristics,Violent Recidivism,JD12 - Violent Recidivism.csv,JD12/6. Defendant Characteristics/JD12 - Violent Recidivism.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD12/6.%20Defendant%20Characteristics/JD12%20-%20Violent%20Recidivism.csv
JD12,Ex_Serving Victims_Case Dismissal Differences by Victim Race_Ethnicity,7. Serving Victims,Case Dismissal Differences by Victim Race Ethnicity,JD12 - Case Dismissal Differences by Victim Race Ethnicity.csv,JD12/7. Serving Victims/JD12 - Case Dismissal Differences by Victim Race Ethnicity.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD12/7.%20Serving%20Victims/JD12%20-%20Case%20Dismissal%20Differences%20by%20Victim%20Race%20Ethnicity.csv
JD12,Ex_Serving Victims_Convictions in Sexual Assault Cases,7. Serving Victims,Convictions in Sexual Assault Cases,JD12 - Convictions in Sexual Assault Cases.csv,JD12/7. Serving Victims/JD12 - Convictions in Sexual Assault Cases.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD12/7.%20Serving%20Victims/JD12%20-%20Convictions%20in%20Sexual%20Assault%20Cases.csv
JD12,Ex_Serving Victims_Monitoring Violent Victimization of Children,7. Serving Victims,Monitoring Violent Victimization of Children,JD12 - Monitoring Violent Victimization of Children.csv,JD12/7. Serving Victims/JD12 - Monitoring Violent Victimization of Children.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD12/7.%20Serving%20Victims/JD12%20-%20Monitoring%20Violent%20Victimization%20of%20Children.csv
JD12,Ex_Serving Victims_Number of Cases Filed by Victim Age,7. Serving Victims,Number of Cases Filed by Victim Age,JD12 - Number of Cases Filed by Victim Age.csv,JD12/7. Serving Victims/JD12 - Number of Cases Filed by Victim Age.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD12/7.%20Serving%20Victims/JD12%20-%20Number%20of%20Cases%20Filed%20by%20Victim%20Age.csv
JD12,Ex_Serving Victims_Number of Cases Filed by Victim Gender,7. Serving Victims,Number of Cases Filed by Victim Gender,JD12 - Number of Cases Filed by Victim Gender.csv,JD12/7. Serving Victims/JD12 - Number of Cases Filed by Victim Gender.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD12/7.%20Serving%20Victims/JD12%20-%20Number%20of%20Cases%20Filed%20by%20Victim%20Gender.csv
JD12,Ex_Serving Victims_Number of Cases Filed by Victim Race_Ethnicity,7. Serving Victims,Number of Cases Filed by Victim Race Ethnicity,JD12 - Number of Cases Filed by Victim Race Ethnicity.csv,JD12/7. Serving Victims/JD12 - Number of Cases Filed by Victim Race Ethnicity.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD12/7.%20Serving%20Victims/JD12%20-%20Number%20of%20Cases%20Filed%20by%20Victim%20Race%20Ethnicity.csv
JD12,Ex_Serving Victims_Person and Sex Offense Dismissals Across Socioeconomic Status,7. Serving Victims,Person and Sex Offense Dismissals Across Socioeconomic Status,JD12 - Person and Sex Offense Dismissals Across Socioeconomic Status.csv,JD12/7. Serving Victims/JD12 - Person and Sex Offense Dismissals Across Socioeconomic Status.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD12/7.%20Serving%20Victims/JD12%20-%20Person%20and%20Sex%20Offense%20Dismissals%20Across%20Socioeconomic%20Status.csv
JD12,Ex_Serving Victims_Property Offense Dismissals Across Socioeconomic Status,7. Serving Victims,Property Offense Dismissals Across Socioeconomic Status,JD12 - Property Offense Dismissals Across Socioeconomic Status.csv,JD12/7. Serving Victims/JD12 - Property Offense Dismissals Across Socioeconomic Status.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD12/7.%20Serving%20Victims/JD12%20-%20Property%20Offense%20Dismissals%20Across%20Socioeconomic%20Status.csv
JD12,Ex_Serving Victims_Violent Victimization in Low Income Communities,7. Serving Victims,Violent Victimization in Low Income Communities,JD12 - Violent Victimization in Low Income Communities.csv,JD12/7. Serving Victims/JD12 - Violent Victimization in Low Income Communities.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD12/7.%20Serving%20Victims/JD12%20-%20Violent%20Victimization%20in%20Low%20Income%20Communities.csv
JD12,Ex_Serving Victims_Violent Victimization of People of Color,7. Serving Victims,Violent Victimization of People of Color,JD12 - Violent Victimization of People of Color.csv,JD12/7. Serving Victims/JD12 - Violent Victimization of People of Color.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD12/7.%20Serving%20Victims/JD12%20-%20Violent%20Victimization%20of%20People%20of%20Color.csv
JD12,Ex_Staffing and Caseloads_Felony Cases per Prosecutor,8. Staffing and Caseloads,Felony Cases per Prosecutor,JD12 - Felony Cases per Prosecutor.csv,JD12/8. Staffing and Caseloads/JD12 - Felony Cases per Prosecutor.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD12/8.%20Staffing%20and%20Caseloads/JD12%20-%20Felony%20Cases%20per%20Prosecutor.csv
JD12,Ex_Staffing and Caseloads_Misdemeanor Cases per Prosecutor,8. Staffing and Caseloads,Misdemeanor Cases per Prosecutor,JD12 - Misdemeanor Cases per Prosecutor.csv,JD12/8. Staffing and Caseloads/JD12 - Misdemeanor Cases per Prosecutor.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD12/8.%20Staffing%20and%20Caseloads/JD12%20-%20Misdemeanor%20Cases%20per%20Prosecutor.csv
JD12,Ex_Staffing and Caseloads_Office Staff,8. Staffing and Caseloads,Office Staff,JD12 - Office Staff.csv,JD12/8. Staffing and Caseloads/JD12 - Office Staff.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD12/8.%20Staffing%20and%20Caseloads/JD12%20-%20Office%20Staff.csv
JD17,Ex_Felony Referrals_Case Filling Differences by Defendant Race_Ethnicity,1. Felony Referrals,Case Filling Differences by Defendant Race Ethnicity,JD17 - Case Filling Differences by Defendant Race Ethnicity.csv,JD17/1. Felony Referrals/JD17 - Case Filling Differences by Defendant Race Ethnicity.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD17/1.%20Felony%20Referrals/JD17%20-%20Case%20Filling%20Differences%20by%20Defendant%20Race%20Ethnicity.csv
JD17,Ex_Felony Referrals_Identifying Dismissible Cases at Filing,1. Felony Referrals,Identifying Dismissible Cases at Filing,JD17 - Identifying Dismissible Cases at Filing.csv,JD17/1. Felony Referrals/JD17 - Identifying Dismissible Cases at Filing.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD17/1.%20Felony%20Referrals/JD17%20-%20Identifying%20Dismissible%20Cases%20at%20Filing.csv
JD17,Ex_Felony Referrals_Number of Felony Referrals Filed and Number Declined,1. Felony Referrals,Number of Felony Referrals Filed and Number Declined,JD17 - Number of Felony Referrals Filed and Number Declined.csv,JD17/1. Felony Referrals/JD17 - Number of Felony Referrals Filed and Number Declined.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD17/1.%20Felony%20Referrals/JD17%20-%20Number%20of%20Felony%20Referrals%20Filed%20and%20Number%20Declined.csv
JD17,Ex_Felony Referrals_Percent of Felony Referrals Declined,1. Felony Referrals,Percent of Felony Referrals Declined,JD17 - Percent of Felony Referrals Declined.csv,JD17/1. Felony Referrals/JD17 - Percent of Felony Referrals Declined.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD17/1.%20Felony%20Referrals/JD17%20-%20Percent%20of%20Felony%20Referrals%20Declined.csv
JD17,Ex_Felony Referrals_Reducing Felony Charges,1. Felony Referrals,Reducing Felony Charges,JD17 - Reducing Felony Charges.csv,JD17/1. Felony Referrals/JD17 - Reducing Felony Charges.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD17/1.%20Felony%20Referrals/JD17%20-%20Reducing%20Felony%20Charges.csv
JD17,Ex_Charging and Filing_Cases Filed,2. Charging and Filing,Cases Filed,JD17 - Cases Filed.csv,JD17/2. Charging and Filing/JD17 - Cases Filed.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD17/2.%20Charging%20and%20Filing/JD17%20-%20Cases%20Filed.csv
